year,state,employer,salary_median,rate_year,rate_state,rate_employer,rate
2016,TX,cod cores,65042,2016,TX,cod cores,1.0
2017,MA,yottaa,70000,2017,MA,yottaa,1.0
2016,CA,kuna,125000,2016,CA,kuna,1.0
2016,NC,institute for medical research,68775,2016,NC,institute for medical research,1.0
2018,WA,micro,130000,2018,WA,micro,1.0
2019,CA,osi engineering,156000,2019,CA,osi engineering,1.0
2016,GA,itorizon,57325,2016,GA,itorizon,1.0
2015,MD,pps,100000,2015,MD,pps,1.0
2016,CA,neato robotics,120000,2016,CA,neato robotics,1.0
2015,TX,tek professionals,79747,2015,TX,tek professionals,1.0
2016,AZ,crexendo,65000,2016,AZ,crexendo,1.0
2016,NY,excellus bluecross blueshield,52000,2016,NY,excellus bluecross blueshield,1.0
2019,MA,recorded future,90100,2019,MA,recorded future,1.0
2018,FL,geographic,73112,2018,FL,geographic,1.0
2019,NY,rubenstein,75130,2019,NY,rubenstein,1.0
2016,VA,ionidea,71600,2016,VA,ionidea,1.0
2019,NC,hanu,80480,2019,NC,hanu,0.5
2016,IL,engineering,60000,2016,IL,engineering,1.0
2016,VA,multistate,72000,2016,VA,multistate,1.0
2018,NC,payment,58000,2018,NC,payment,1.0
2018,NJ,skg,84000,2018,NJ,skg,1.0
2017,TX,wastemanagement,70970,2017,TX,wastemanagement,1.0
2016,CA,blackberry,124675,2016,CA,blackberry,1.0
2017,TX,rackspace,104210,2017,TX,rackspace,0.25
2017,TX,gm,66800,2017,TX,gm,1.0
2015,MA,ehealth mobility,72000,2015,MA,ehealth mobility,1.0
2015,DC,crowdskout,60000,2015,DC,crowdskout,1.0
2017,CA,sunshine,125000,2017,CA,sunshine,1.0
2018,ME,idexx oratories,105000,2018,ME,idexx oratories,0.5
2018,IL,netstrive,88026,2018,IL,netstrive,0.5
2019,TX,hid,67500,2019,TX,hid,1.0
2015,CA,remotium,80040,2015,CA,remotium,1.0
2018,CA,folium,110864,2018,CA,folium,1.0
2019,IL,cognitive ai,65166,2019,IL,cognitive ai,1.0
2018,NY,quality in real time,65000,2018,NY,quality in real time,1.0
2019,OH,3amigosit,60000,2019,OH,3amigosit,0.5
2016,CA,altigen,65042,2016,CA,altigen,1.0
2016,GA,liaison,65000,2016,GA,liaison,1.0
2014,CA,23andme,115000,2014,CA,23andme,1.0
2018,CA,kreeyaa,109325,2018,CA,kreeyaa,0.09090909090909091
2017,CA,mobilityware,94000,2017,CA,mobilityware,1.0
2016,NY,ignitionone,90000,2016,NY,ignitionone,1.0
2017,TX,aspen,79541,2017,TX,aspen,0.5
2013,CA,trifacta,115000,2013,CA,trifacta,1.0
2015,MA,percussion,84000,2015,MA,percussion,1.0
2017,IL,shipbob,70000,2017,IL,shipbob,1.0
2015,NY,select innovations,75000,2015,NY,select innovations,1.0
2017,GA,kavi,60000,2017,GA,kavi,1.0
2015,CA,nexmo,75000,2015,CA,nexmo,1.0
2019,NY,about,110000,2019,NY,about,1.0
2016,CA,stitch fix,123594,2016,CA,stitch fix,1.0
2019,OR,collegenet,120000,2019,OR,collegenet,1.0
2017,CA,fungible,150000,2017,CA,fungible,1.0
2017,CA,jem enterprise,70000,2017,CA,jem enterprise,1.0
2016,MA,pixability,62000,2016,MA,pixability,1.0
2015,NY,publishers clearing house,75000,2015,NY,publishers clearing house,1.0
2017,MI,trilogy,59580,2017,MI,trilogy,1.0
2019,CA,technicolor creative,80300,2019,CA,technicolor creative,1.0
2019,MN,oasys,78166,2019,MN,oasys,0.5
2017,CA,aspire,102900,2017,CA,aspire,0.14285714285714285
2017,IL,adroitco,112549,2017,IL,adroitco,1.0
2017,AR,jb hunt transport,73008,2017,AR,jb hunt transport,1.0
2018,TX,simarn,76000,2018,TX,simarn,1.0
2015,NY,glopak  corp,50000,2015,NY,glopak  corp,0.5
2017,CA,argyle,120000,2017,CA,argyle,1.0
2016,CA,anavure,56555,2016,CA,anavure,0.5
2016,MN,national marrow donor program,86259,2016,MN,national marrow donor program,1.0
2015,CO,click,64300,2015,CO,click,1.0
2019,CA,neosem,82000,2019,CA,neosem,1.0
2015,CA,manhattan engineering,100000,2015,CA,manhattan engineering,1.0
2019,VA,souvenir,85000,2019,VA,souvenir,1.0
2014,MI,imetris,60000,2014,MI,imetris,1.0
